Date,Adj Close,Close,High,Low,Open,Volume
2024-06-20,44.709999084472656,44.709999084472656,45.75,44.459999084472656,45.34999847412109,1330500
2024-06-21,45.02000045776367,45.02000045776367,45.27999877929688,44.0099983215332,44.5,2052200
2024-06-24,44.75,44.75,45.68000030517578,44.63999938964844,45.130001068115234,1269300
2024-06-25,44.0099983215332,44.0099983215332,44.72999954223633,43.77999877929688,44.720001220703125,1615900
2024-06-26,43.61000061035156,43.61000061035156,43.880001068115234,42.68999862670898,43.7400016784668,1617500
2024-06-27,43.04999923706055,43.04999923706055,44.08000183105469,42.9900016784668,43.790000915527344,1216300
2024-06-28,43.54999923706055,43.54999923706055,43.91999816894531,42.95000076293945,43.459999084472656,6868400
2024-07-01,43.2400016784668,43.2400016784668,43.9900016784668,42.90999984741211,43.90999984741211,1406500
2024-07-02,43.220001220703125,43.220001220703125,43.70000076293945,42.77000045776367,43.70000076293945,988400
2024-07-03,44.13999938964844,44.13999938964844,44.38999938964844,43.27000045776367,43.27000045776367,733300
2024-07-05,44.31999969482422,44.31999969482422,44.65999984741211,43.75,43.93000030517578,1109500
2024-07-08,44.209999084472656,44.209999084472656,44.9900016784668,44.11000061035156,44.5,1421400
2024-07-09,43.68000030517578,43.68000030517578,44.619998931884766,43.66999816894531,44.040000915527344,1520500
2024-07-10,44.77000045776367,44.77000045776367,44.880001068115234,43.56999969482422,43.86000061035156,1007500
2024-07-11,46.54999923706055,46.54999923706055,46.790000915527344,45.560001373291016,45.619998931884766,2060900
2024-07-12,47.63999938964844,47.63999938964844,48.470001220703125,46.81999969482422,47.09999847412109,2304100
2024-07-15,48.459999084472656,48.459999084472656,49.22999954223633,47.93999862670898,48.04999923706055,2872700
2024-07-16,50.2599983215332,50.2599983215332,50.630001068115234,48.970001220703125,48.970001220703125,2746300
2024-07-17,48.68000030517578,48.68000030517578,51.63999938964844,48.59000015258789,50.45000076293945,3305600
2024-07-18,48.0,48.0,49.38999938964844,47.68000030517578,48.68000030517578,1644100
2024-07-19,47.77999877929688,47.77999877929688,48.43000030517578,47.380001068115234,47.97999954223633,988400
2024-07-22,48.560001373291016,48.560001373291016,48.77000045776367,47.61000061035156,48.06999969482422,1131500
2024-07-23,49.400001525878906,49.400001525878906,49.91999816894531,48.369998931884766,48.59000015258789,1148200
2024-07-24,47.15999984741211,47.15999984741211,49.22999954223633,47.13999938964844,48.68999862670898,1907800
2024-07-25,47.61000061035156,47.61000061035156,48.59999847412109,46.619998931884766,47.540000915527344,1514000
2024-07-26,48.18000030517578,48.18000030517578,48.86000061035156,47.83000183105469,48.66999816894531,1056100
2024-07-29,47.66999816894531,47.66999816894531,48.43000030517578,47.369998931884766,48.310001373291016,1001300
2024-07-30,46.93000030517578,46.93000030517578,48.209999084472656,46.29999923706055,48.0,1260500
2024-07-31,48.09999847412109,48.09999847412109,49.09000015258789,47.27999877929688,47.59000015258789,1767800
2024-08-01,47.470001220703125,47.470001220703125,49.130001068115234,46.619998931884766,48.0,2429800
2024-08-02,47.5,47.5,49.91999816894531,46.09999847412109,46.52999877929688,3197600
2024-08-05,46.220001220703125,46.220001220703125,46.84999847412109,43.47999954223633,45.0,2393700
2024-08-06,46.5099983215332,46.5099983215332,47.33000183105469,45.869998931884766,46.400001525878906,1397200
2024-08-07,46.709999084472656,46.709999084472656,47.59999847412109,46.08000183105469,47.36000061035156,1631900
2024-08-08,48.900001525878906,48.900001525878906,49.29999923706055,46.93999862670898,47.27999877929688,1267800
2024-08-09,48.59000015258789,48.59000015258789,49.2599983215332,47.63999938964844,49.02000045776367,1118400
2024-08-12,48.119998931884766,48.119998931884766,48.66999816894531,47.5,48.61000061035156,971600
2024-08-13,48.38999938964844,48.38999938964844,49.16999816894531,47.77999877929688,48.5099983215332,1400200
2024-08-14,48.83000183105469,48.83000183105469,48.869998931884766,48.09999847412109,48.47999954223633,1683200
2024-08-15,49.20000076293945,49.20000076293945,50.16999816894531,49.040000915527344,49.95000076293945,1486000
2024-08-16,48.43000030517578,48.43000030517578,49.0,48.09999847412109,49.0,1545600
2024-08-19,48.59999847412109,48.59999847412109,48.83000183105469,48.09000015258789,48.45000076293945,1185000
2024-08-20,48.31999969482422,48.31999969482422,49.119998931884766,48.13999938964844,48.59000015258789,849300
2024-08-21,49.220001220703125,49.220001220703125,49.25,48.209999084472656,48.41999816894531,915300
2024-08-22,48.72999954223633,48.72999954223633,49.380001068115234,48.59000015258789,49.02000045776367,618200
2024-08-23,49.619998931884766,49.619998931884766,50.20000076293945,48.630001068115234,49.130001068115234,994900
2024-08-26,49.220001220703125,49.220001220703125,50.09999847412109,49.119998931884766,49.900001525878906,998800
2024-08-27,49.54999923706055,49.54999923706055,49.720001220703125,48.59999847412109,48.880001068115234,970200
2024-08-28,49.2599983215332,49.2599983215332,49.7400016784668,48.91999816894531,49.40999984741211,838000
2024-08-29,49.81999969482422,49.81999969482422,50.47999954223633,49.2400016784668,49.65999984741211,1096400
2024-08-30,50.06999969482422,50.06999969482422,50.18000030517578,49.2400016784668,49.869998931884766,622900
2024-09-03,47.31999969482422,47.31999969482422,49.93999862670898,47.209999084472656,49.5,1245000
2024-09-04,46.91999816894531,46.91999816894531,47.25,46.38999938964844,47.060001373291016,1492800
2024-09-05,46.27000045776367,46.27000045776367,47.15999984741211,46.18000030517578,46.869998931884766,1073700
2024-09-06,44.040000915527344,44.040000915527344,46.5099983215332,43.540000915527344,46.11000061035156,2241400
2024-09-09,44.150001525878906,44.150001525878906,44.81999969482422,43.90999984741211,44.22999954223633,1456400
2024-09-10,43.95000076293945,43.95000076293945,44.380001068115234,43.560001373291016,44.09000015258789,1146100
2024-09-11,44.43000030517578,44.43000030517578,44.91999816894531,43.150001525878906,43.63999938964844,1505200
2024-09-12,44.900001525878906,44.900001525878906,45.27999877929688,44.209999084472656,44.7400016784668,841100
2024-09-13,45.88999938964844,45.88999938964844,46.11000061035156,45.380001068115234,45.52999877929688,844300
2024-09-16,46.18000030517578,46.18000030517578,46.41999816894531,45.68000030517578,45.970001220703125,826900
2024-09-17,46.209999084472656,46.209999084472656,46.790000915527344,45.70000076293945,46.52999877929688,1810900
2024-09-18,45.90999984741211,45.90999984741211,46.869998931884766,45.619998931884766,46.40999984741211,1480900
2024-09-19,47.45000076293945,47.45000076293945,47.47999954223633,46.2599983215332,47.11000061035156,1947400
2024-09-20,47.18999862670898,47.18999862670898,47.77999877929688,47.06999969482422,47.2599983215332,3128400
2024-09-23,46.650001525878906,46.650001525878906,47.97999954223633,46.470001220703125,47.4900016784668,1531800
2024-09-24,46.27999877929688,46.27999877929688,47.34000015258789,46.04999923706055,46.97999954223633,1504900
2024-09-25,45.709999084472656,45.709999084472656,46.45000076293945,45.52000045776367,46.29999923706055,1988500
2024-09-26,47.34000015258789,47.34000015258789,47.41999816894531,46.06999969482422,46.2599983215332,2531800
2024-09-27,47.88999938964844,47.88999938964844,48.02999877929688,47.310001373291016,47.630001068115234,1028500
2024-09-30,47.709999084472656,47.709999084472656,47.93000030517578,47.15999984741211,47.630001068115234,1455800
2024-10-01,46.91999816894531,46.91999816894531,47.59000015258789,46.5099983215332,47.59000015258789,1129400
2024-10-02,47.619998931884766,47.619998931884766,47.79999923706055,46.56999969482422,46.790000915527344,906000
2024-10-03,49.04999923706055,49.04999923706055,49.33000183105469,47.400001525878906,47.400001525878906,1657800
2024-10-04,49.970001220703125,49.970001220703125,50.06999969482422,49.220001220703125,50.0,2061100
2024-10-07,50.63999938964844,50.63999938964844,51.540000915527344,49.560001373291016,49.79999923706055,2072800
2024-10-08,50.43000030517578,50.43000030517578,51.400001525878906,49.66999816894531,50.58000183105469,2219800
2024-10-09,50.40999984741211,50.40999984741211,51.20000076293945,50.15999984741211,50.75,1530600
2024-10-10,49.97999954223633,49.97999954223633,50.18999862670898,49.43000030517578,49.95000076293945,1184500
2024-10-11,51.060001373291016,51.060001373291016,51.16999816894531,49.810001373291016,49.810001373291016,1208900
2024-10-14,51.61000061035156,51.61000061035156,51.66999816894531,51.0099983215332,51.130001068115234,921200
2024-10-15,50.470001220703125,50.470001220703125,51.40999984741211,50.31999969482422,51.36000061035156,947000
2024-10-16,54.61000061035156,54.61000061035156,55.75,51.15999984741211,51.2599983215332,5958200
2024-10-17,53.880001068115234,53.880001068115234,55.04999923706055,53.27999877929688,54.5,2563300
2024-10-18,55.0,55.0,55.25,53.709999084472656,54.31999969482422,3111600
2024-10-21,53.86000061035156,53.86000061035156,55.86000061035156,53.72999954223633,54.93999862670898,1743900
2024-10-22,53.66999816894531,53.66999816894531,55.41999816894531,53.540000915527344,55.310001373291016,1571100
2024-10-23,52.83000183105469,52.83000183105469,54.41999816894531,52.09000015258789,53.5,1405100
2024-10-24,52.380001068115234,52.380001068115234,53.09999847412109,52.119998931884766,52.83000183105469,720300
2024-10-25,52.27999877929688,52.27999877929688,53.16999816894531,51.810001373291016,52.93000030517578,1381900
2024-10-28,53.630001068115234,53.630001068115234,53.63999938964844,52.34000015258789,52.72999954223633,2858900
2024-10-29,53.20000076293945,53.20000076293945,53.560001373291016,52.83000183105469,53.25,1586100
2024-10-30,53.09999847412109,53.09999847412109,53.970001220703125,53.040000915527344,53.040000915527344,1295900
2024-10-31,52.27999877929688,52.27999877929688,53.02999877929688,51.93000030517578,52.810001373291016,1653700
2024-11-01,52.88999938964844,52.88999938964844,53.630001068115234,52.4900016784668,52.86000061035156,1258900
2024-11-04,52.810001373291016,52.810001373291016,53.470001220703125,52.08000183105469,52.560001373291016,1637600
2024-11-05,54.59000015258789,54.59000015258789,54.70000076293945,52.72999954223633,52.84999847412109,2579700
2024-11-06,58.7400016784668,58.7400016784668,60.09999847412109,56.43000030517578,56.93000030517578,6247900
2024-11-07,58.93000030517578,58.93000030517578,59.84000015258789,58.27000045776367,58.5,3615700
2024-11-08,50.93000030517578,50.93000030517578,52.29999923706055,48.560001373291016,50.7599983215332,12423500
2024-11-11,49.81999969482422,49.81999969482422,52.27000045776367,49.720001220703125,50.59999847412109,3946900
2024-11-12,48.5,48.5,49.93999862670898,47.720001220703125,49.790000915527344,2787000
2024-11-13,50.33000183105469,50.33000183105469,50.65999984741211,48.43000030517578,48.54999923706055,3491200
2024-11-14,50.79999923706055,50.79999923706055,51.20000076293945,49.9900016784668,50.83000183105469,4172900
2024-11-15,51.91999816894531,51.91999816894531,53.33000183105469,50.65999984741211,50.900001525878906,3697000
2024-11-18,52.95000076293945,52.95000076293945,53.040000915527344,51.52000045776367,52.27999877929688,2404500
2024-11-19,52.66999816894531,52.66999816894531,52.75,50.43999862670898,52.09000015258789,2709300
2024-11-20,52.52999877929688,52.52999877929688,53.09000015258789,51.68999862670898,52.93999862670898,1910700
2024-11-21,54.720001220703125,54.720001220703125,55.0099983215332,52.79999923706055,53.02000045776367,2479900
2024-11-22,55.790000915527344,55.790000915527344,55.91999816894531,54.72999954223633,54.959999084472656,2718100
2024-11-25,56.040000915527344,56.040000915527344,57.34000015258789,55.84999847412109,56.58000183105469,2849800
2024-11-26,55.93000030517578,55.93000030517578,56.40999984741211,54.880001068115234,55.70000076293945,1318300
2024-11-27,55.25,55.25,56.84000015258789,54.310001373291016,56.25,1607400
2024-11-29,56.130001068115234,56.130001068115234,56.54999923706055,55.45000076293945,55.77000045776367,1142600
2024-12-02,55.11000061035156,55.11000061035156,56.27000045776367,55.11000061035156,56.15999984741211,1398200
2024-12-03,54.70000076293945,54.70000076293945,55.63999938964844,53.34999847412109,54.959999084472656,1972400
2024-12-04,56.04999923706055,56.04999923706055,56.93999862670898,54.75,54.83000183105469,3240000
2024-12-05,55.970001220703125,55.970001220703125,57.31999969482422,55.86000061035156,56.790000915527344,2391400
2024-12-06,55.790000915527344,55.790000915527344,56.36000061035156,55.08000183105469,56.31999969482422,1419400
2024-12-09,55.2599983215332,55.2599983215332,56.2599983215332,54.869998931884766,56.08000183105469,1151700
2024-12-10,55.18999862670898,55.18999862670898,56.060001373291016,54.970001220703125,55.22999954223633,1551600
2024-12-11,55.83000183105469,55.83000183105469,56.2599983215332,55.09999847412109,55.72999954223633,1559800
2024-12-12,55.41999816894531,55.41999816894531,56.060001373291016,55.310001373291016,55.59999847412109,1196800
2024-12-13,54.63999938964844,54.63999938964844,55.63999938964844,54.54999923706055,55.18000030517578,1631400
2024-12-16,54.630001068115234,54.630001068115234,55.04999923706055,54.209999084472656,54.59999847412109,2556100
2024-12-17,53.45000076293945,53.45000076293945,54.77999877929688,53.20000076293945,54.119998931884766,2867100
2024-12-18,50.11000061035156,50.11000061035156,53.59999847412109,49.84999847412109,53.18999862670898,3284900
2024-12-19,50.08000183105469,50.08000183105469,51.59000015258789,49.65999984741211,51.13999938964844,1826300
2024-12-20,50.34000015258789,50.34000015258789,51.22999954223633,49.09999847412109,49.400001525878906,3455500
2024-12-23,50.220001220703125,50.220001220703125,50.40999984741211,49.63999938964844,50.06999969482422,1251700
2024-12-24,50.68999862670898,50.68999862670898,50.709999084472656,49.970001220703125,50.29999923706055,565000
2024-12-26,50.66999816894531,50.66999816894531,50.79999923706055,49.95000076293945,50.43000030517578,1149400
2024-12-27,50.060001373291016,50.060001373291016,50.86000061035156,49.630001068115234,50.150001525878906,1493600
2024-12-30,49.34000015258789,49.34000015258789,49.83000183105469,48.91999816894531,49.470001220703125,1413100
2024-12-31,49.31999969482422,49.31999969482422,49.619998931884766,48.720001220703125,49.47999954223633,1097600
2025-01-02,49.27000045776367,49.27000045776367,50.18999862670898,48.959999084472656,49.7400016784668,1075000
2025-01-03,51.0,51.0,51.18000030517578,49.29999923706055,49.43000030517578,1612800
2025-01-06,51.68000030517578,51.68000030517578,52.709999084472656,51.31999969482422,51.43000030517578,2183400
2025-01-07,50.540000915527344,50.540000915527344,52.36000061035156,50.02000045776367,52.0,2223300
2025-01-08,49.31999969482422,49.31999969482422,50.310001373291016,48.58000183105469,50.04999923706055,3107300
2025-01-10,48.22999954223633,48.22999954223633,49.27000045776367,48.16999816894531,48.90999984741211,2101900
2025-01-13,48.11000061035156,48.11000061035156,48.34999847412109,47.369998931884766,47.5099983215332,2183600
2025-01-14,48.72999954223633,48.72999954223633,48.9900016784668,47.9900016784668,48.59999847412109,1685300
2025-01-15,49.27999877929688,49.27999877929688,50.06999969482422,49.060001373291016,50.0,1794900
2025-01-16,49.5099983215332,49.5099983215332,49.52000045776367,48.59999847412109,49.150001525878906,3020500
2025-01-17,50.38999938964844,50.38999938964844,50.40999984741211,48.93000030517578,50.18000030517578,4732100
2025-01-21,53.52000045776367,53.52000045776367,53.59000015258789,50.630001068115234,51.0,3462300
2025-01-22,54.2599983215332,54.2599983215332,54.68999862670898,53.5,54.27999877929688,2167200
2025-01-23,55.27999877929688,55.27999877929688,56.5,53.61000061035156,53.86000061035156,2860000
2025-01-24,54.56999969482422,54.56999969482422,55.380001068115234,54.02000045776367,55.22999954223633,1970700
2025-01-27,46.34000015258789,46.34000015258789,52.34000015258789,45.58000183105469,52.34000015258789,6043900
2025-01-28,46.540000915527344,46.540000915527344,47.880001068115234,45.90999984741211,47.52999877929688,3342800
2025-01-29,48.09999847412109,48.09999847412109,48.790000915527344,46.90999984741211,46.95000076293945,3704300
2025-01-30,48.540000915527344,48.540000915527344,49.08000183105469,48.060001373291016,49.08000183105469,2070500
2025-01-31,48.209999084472656,48.209999084472656,49.43999862670898,47.68999862670898,48.91999816894531,2717700
2025-02-03,47.13999938964844,47.13999938964844,47.540000915527344,45.5099983215332,45.72999954223633,2287700
2025-02-04,47.63999938964844,47.63999938964844,47.68999862670898,46.34000015258789,46.5099983215332,1924500
2025-02-05,47.77000045776367,47.77000045776367,48.31999969482422,47.02000045776367,47.02000045776367,2441400
2025-02-06,48.79999923706055,48.79999923706055,50.13999938964844,47.720001220703125,48.68999862670898,2166300
2025-02-07,49.34000015258789,49.34000015258789,50.45000076293945,48.959999084472656,48.959999084472656,3178000
2025-02-10,50.13999938964844,50.13999938964844,50.470001220703125,49.400001525878906,49.59000015258789,1402300
2025-02-11,47.86000061035156,47.86000061035156,49.59999847412109,47.52000045776367,49.5,2601100
2025-02-12,46.36000061035156,46.36000061035156,47.720001220703125,46.290000915527344,46.88999938964844,3192800
2025-02-13,44.93000030517578,44.93000030517578,46.75,44.29999923706055,46.75,6428400
2025-02-14,43.400001525878906,43.400001525878906,45.310001373291016,42.93999862670898,45.06999969482422,7144300
2025-02-18,39.75,39.75,42.5,38.369998931884766,41.650001525878906,9900400
2025-02-19,39.52999877929688,39.52999877929688,39.97999954223633,38.5099983215332,39.400001525878906,5253300
2025-02-20,39.83000183105469,39.83000183105469,40.27999877929688,39.130001068115234,40.0099983215332,4492600
2025-02-21,37.72999954223633,37.72999954223633,40.650001525878906,37.59999847412109,40.59000015258789,4140900
2025-02-24,37.15999984741211,37.15999984741211,38.380001068115234,37.09999847412109,38.08000183105469,2793000
2025-02-25,36.810001373291016,36.810001373291016,37.790000915527344,36.0,37.15999984741211,4121900
2025-02-26,37.709999084472656,37.709999084472656,38.06999969482422,36.88999938964844,37.369998931884766,3442500
2025-02-27,37.34000015258789,37.34000015258789,38.41999816894531,37.04999923706055,37.68999862670898,2423300
2025-02-28,38.02999877929688,38.02999877929688,38.29999923706055,37.060001373291016,37.06999969482422,3619800
2025-03-03,36.91999816894531,36.91999816894531,38.84000015258789,36.540000915527344,38.720001220703125,3479200
2025-03-04,35.93000030517578,35.93000030517578,37.130001068115234,35.38999938964844,36.0,3592100
2025-03-05,37.060001373291016,37.060001373291016,37.130001068115234,35.52000045776367,36.22999954223633,3491900
2025-03-06,36.58000183105469,36.58000183105469,36.9900016784668,35.41999816894531,36.209999084472656,3463300
2025-03-07,36.13999938964844,36.13999938964844,36.59999847412109,35.099998474121094,36.25,3625700
2025-03-10,34.290000915527344,34.290000915527344,35.45000076293945,34.0099983215332,35.130001068115234,4956200
2025-03-11,35.599998474121094,35.599998474121094,36.31999969482422,34.720001220703125,34.84000015258789,3775300
2025-03-12,35.56999969482422,35.56999969482422,36.470001220703125,35.189998626708984,36.15999984741211,3322400
2025-03-13,34.939998626708984,34.939998626708984,35.83000183105469,34.560001373291016,35.45000076293945,2344200
2025-03-14,36.810001373291016,36.810001373291016,36.900001525878906,35.54999923706055,35.61000061035156,2861400
2025-03-17,37.34999847412109,37.34999847412109,37.709999084472656,36.34000015258789,36.459999084472656,1997800
2025-03-18,37.20000076293945,37.20000076293945,37.290000915527344,36.650001525878906,37.0,2335500
2025-03-19,38.2400016784668,38.2400016784668,38.59999847412109,37.150001525878906,37.27999877929688,2250800
2025-03-20,37.66999816894531,37.66999816894531,38.47999954223633,37.650001525878906,37.720001220703125,1776500
2025-03-21,37.65999984741211,37.65999984741211,37.869998931884766,36.900001525878906,36.9900016784668,5006300
2025-03-24,38.91999816894531,38.91999816894531,39.13999938964844,38.220001220703125,38.380001068115234,2617800
2025-03-25,38.7400016784668,38.7400016784668,39.130001068115234,38.52000045776367,38.93999862670898,1783200
2025-03-26,37.7400016784668,37.7400016784668,38.84999847412109,37.540000915527344,38.56999969482422,2415400
2025-03-27,37.15999984741211,37.15999984741211,37.650001525878906,36.959999084472656,37.4900016784668,1613300
2025-03-28,36.18999862670898,36.18999862670898,37.04999923706055,35.779998779296875,36.75,2236600
2025-03-31,35.81999969482422,35.81999969482422,35.900001525878906,34.689998626708984,35.27000045776367,2064100
2025-04-01,36.34999847412109,36.34999847412109,36.36000061035156,34.970001220703125,35.68000030517578,2543200
2025-04-02,37.220001220703125,37.220001220703125,37.4900016784668,35.459999084472656,35.540000915527344,2432200
2025-04-03,33.970001220703125,33.970001220703125,35.63999938964844,33.849998474121094,35.20000076293945,2804800
2025-04-04,31.020000457763672,31.020000457763672,32.619998931884766,29.75,32.560001373291016,4643000
2025-04-07,31.549999237060547,31.549999237060547,33.25,29.200000762939453,29.700000762939453,4418100
2025-04-08,30.86000061035156,30.86000061035156,33.20000076293945,30.309999465942383,33.08000183105469,3042900
2025-04-09,34.72999954223633,34.72999954223633,35.15999984741211,30.31999969482422,30.559999465942383,3456300
2025-04-10,33.06999969482422,33.06999969482422,34.16999816894531,32.15999984741211,33.310001373291016,2666400
2025-04-11,33.279998779296875,33.279998779296875,33.65999984741211,32.22999954223633,32.9900016784668,3873800
2025-04-14,33.61000061035156,33.61000061035156,34.439998626708984,32.7400016784668,34.08000183105469,1617800
2025-04-15,33.9900016784668,33.9900016784668,34.279998779296875,33.52000045776367,33.52000045776367,1484100
2025-04-16,33.54999923706055,33.54999923706055,34.349998474121094,33.029998779296875,33.63999938964844,2098500
2025-04-17,33.959999084472656,33.959999084472656,34.220001220703125,33.290000915527344,33.77000045776367,1746700
2025-04-21,33.0099983215332,33.0099983215332,33.91999816894531,32.45000076293945,33.70000076293945,2499900
2025-04-22,33.880001068115234,33.880001068115234,34.34000015258789,33.54999923706055,33.7400016784668,2380100
2025-04-23,34.439998626708984,34.439998626708984,35.959999084472656,34.380001068115234,35.4900016784668,2383700
2025-04-24,35.599998474121094,35.599998474121094,35.83000183105469,34.36000061035156,34.38999938964844,3355000
2025-04-25,35.560001373291016,35.560001373291016,35.81999969482422,34.81999969482422,35.0,2321000
2025-04-28,35.02000045776367,35.02000045776367,35.939998626708984,34.70000076293945,35.52000045776367,2758600
2025-04-29,35.06999969482422,35.06999969482422,35.31999969482422,34.63999938964844,35.029998779296875,1747400
2025-04-30,34.88999938964844,34.88999938964844,34.97999954223633,33.81999969482422,33.939998626708984,2402700
2025-05-01,35.779998779296875,35.779998779296875,36.40999984741211,35.43000030517578,35.79999923706055,3922600
2025-05-02,35.77000045776367,35.77000045776367,37.54999923706055,34.689998626708984,37.54999923706055,5549400
2025-05-05,34.41999816894531,34.41999816894531,35.689998626708984,34.400001525878906,35.59000015258789,3128600
2025-05-06,35.11000061035156,35.11000061035156,35.349998474121094,34.279998779296875,34.34000015258789,2829300
2025-05-07,34.810001373291016,34.810001373291016,35.279998779296875,34.45000076293945,35.08000183105469,2538500
2025-05-08,35.61000061035156,35.61000061035156,36.119998931884766,35.099998474121094,35.43000030517578,2023400
2025-05-09,35.86000061035156,35.86000061035156,35.90999984741211,35.13999938964844,35.81999969482422,2521300
2025-05-12,37.52999877929688,37.52999877929688,37.880001068115234,37.040000915527344,37.59999847412109,3177300
2025-05-13,38.77000045776367,38.77000045776367,39.310001373291016,37.68000030517578,37.68999862670898,3564200
2025-05-14,38.720001220703125,38.720001220703125,39.0,38.16999816894531,38.7599983215332,2405600
2025-05-15,38.52999877929688,38.52999877929688,38.66999816894531,37.959999084472656,38.16999816894531,2405700
2025-05-16,38.47999954223633,38.47999954223633,38.75,37.93999862670898,38.7400016784668,2259700
2025-05-19,37.900001525878906,37.900001525878906,38.369998931884766,37.4900016784668,37.7400016784668,1570600
2025-05-20,38.34999847412109,38.34999847412109,38.83000183105469,37.93000030517578,38.119998931884766,2533300
2025-05-21,37.880001068115234,37.880001068115234,38.16999816894531,37.34000015258789,37.95000076293945,2530800
2025-05-22,37.58000183105469,37.58000183105469,38.18999862670898,37.47999954223633,37.619998931884766,2560000
2025-05-23,41.040000915527344,41.040000915527344,41.33000183105469,37.65999984741211,37.65999984741211,8254000
2025-05-27,43.540000915527344,43.540000915527344,43.86000061035156,41.41999816894531,42.25,9138800
2025-05-28,42.43999862670898,42.43999862670898,43.7400016784668,42.08000183105469,43.54999923706055,5086000
2025-05-29,42.15999984741211,42.15999984741211,43.08000183105469,41.18999862670898,42.79999923706055,4645700
2025-05-30,41.58000183105469,41.58000183105469,42.2400016784668,41.06999969482422,41.959999084472656,2566000
2025-06-02,41.150001525878906,41.150001525878906,41.58000183105469,40.40999984741211,41.56999969482422,3078800
2025-06-03,43.38999938964844,43.38999938964844,43.68999862670898,42.09000015258789,42.4900016784668,5073700
2025-06-04,42.88999938964844,42.88999938964844,43.7599983215332,42.7599983215332,43.20000076293945,2938800
2025-06-05,42.95000076293945,42.95000076293945,43.310001373291016,42.380001068115234,42.959999084472656,2310500
2025-06-06,44.43000030517578,44.43000030517578,44.560001373291016,43.16999816894531,43.470001220703125,4377500
2025-06-09,45.13999938964844,45.13999938964844,46.29999923706055,45.08000183105469,45.33000183105469,4855900
2025-06-10,44.869998931884766,44.869998931884766,46.15999984741211,44.59000015258789,45.20000076293945,3155100
2025-06-11,49.790000915527344,49.790000915527344,49.93999862670898,44.720001220703125,45.040000915527344,11845700
